release,previous_release,release_date,previous_release_date,release_kind,area_category,change_type,weighted_churn_points,raw_insertions,raw_deletions,raw_churn,files_changed,commits,top_paths
rust-v0.53.0-alpha.1,rust-v0.52.0,2025-10-30T13:25:54-07:00,2025-10-30T11:09:31-07:00,prerelease,Sandbox / Permissions / Security,Refactor / Cleanup,2.0,0.0,2.0,2.0,1,5,codex-rs/protocol/src/approvals.rs (2)
rust-v0.53.0-alpha.1,rust-v0.52.0,2025-10-30T13:25:54-07:00,2025-10-30T11:09:31-07:00,prerelease,CI / Build / Dependencies,Build / Release,2.0,1.0,1.0,2.0,1,5,codex-rs/Cargo.toml (2)
rust-v0.53.0-alpha.1,rust-v0.52.0,2025-10-30T13:25:54-07:00,2025-10-30T11:09:31-07:00,prerelease,Docs / Examples,Refactor / Cleanup,6.0,3.0,3.0,6.0,1,5,docs/config.md (6)
rust-v0.53.0-alpha.1,rust-v0.52.0,2025-10-30T13:25:54-07:00,2025-10-30T11:09:31-07:00,prerelease,Tests / Fixtures,Feature,82.6,115.0,3.0,118.0,3,5,codex-rs/core/tests/suite/client.rs (70); codex-rs/app-server/tests/suite/send_message.rs (27); codex-rs/mcp-server/tests/suite/codex_tool.rs (21)
rust-v0.53.0-alpha.1,rust-v0.52.0,2025-10-30T13:25:54-07:00,2025-10-30T11:09:31-07:00,prerelease,Other,Feature,2.0,0.667,1.333,2.0,2,5,CHANGELOG.md (2); codex-rs/utils/git/src/lib.rs (1)
rust-v0.53.0-alpha.1,rust-v0.52.0,2025-10-30T13:25:54-07:00,2025-10-30T11:09:31-07:00,prerelease,Other,Refactor / Cleanup,1.0,0.333,0.667,1.0,2,5,CHANGELOG.md (2); codex-rs/utils/git/src/lib.rs (1)
rust-v0.53.0,rust-v0.53.0-alpha.1,2025-10-30T17:56:29-07:00,2025-10-30T13:25:54-07:00,stable,Core Runtime,Feature,126.0,72.171,53.829,126.0,9,10,codex-rs/core/src/error.rs (114); codex-rs/core/src/exec.rs (84); codex-rs/core/src/conversation_history.rs (63); codex-rs/core/src/safety.rs (25); codex-rs/core/src/client.rs (10)
rust-v0.53.0,rust-v0.53.0-alpha.1,2025-10-30T17:56:29-07:00,2025-10-30T13:25:54-07:00,stable,Core Runtime,Docs / Tests,4.0,2.291,1.709,4.0,9,10,codex-rs/core/src/error.rs (114); codex-rs/core/src/exec.rs (84); codex-rs/core/src/conversation_history.rs (63); codex-rs/core/src/safety.rs (25); codex-rs/core/src/client.rs (10)
rust-v0.53.0,rust-v0.53.0-alpha.1,2025-10-30T17:56:29-07:00,2025-10-30T13:25:54-07:00,stable,Core Runtime,Refactor / Cleanup,63.0,36.085,26.915,63.0,9,10,codex-rs/core/src/error.rs (114); codex-rs/core/src/exec.rs (84); codex-rs/core/src/conversation_history.rs (63); codex-rs/core/src/safety.rs (25); codex-rs/core/src/client.rs (10)
rust-v0.53.0,rust-v0.53.0-alpha.1,2025-10-30T17:56:29-07:00,2025-10-30T13:25:54-07:00,stable,Core Runtime,Security / Policy,123.0,70.453,52.547,123.0,9,10,codex-rs/core/src/error.rs (114); codex-rs/core/src/exec.rs (84); codex-rs/core/src/conversation_history.rs (63); codex-rs/core/src/safety.rs (25); codex-rs/core/src/client.rs (10)
rust-v0.53.0,rust-v0.53.0-alpha.1,2025-10-30T17:56:29-07:00,2025-10-30T13:25:54-07:00,stable,TUI / CLI UX,Feature,36.0,32.762,3.238,36.0,10,10,codex-rs/cli/src/debug_sandbox.rs (81); codex-rs/cli/src/mcp_cmd.rs (24); codex-rs/tui/src/chatwidget.rs (22); codex-rs/tui/src/chatwidget/tests.rs (18); codex-rs/cli/src/main.rs (17)
rust-v0.53.0,rust-v0.53.0-alpha.1,2025-10-30T17:56:29-07:00,2025-10-30T13:25:54-07:00,stable,TUI / CLI UX,Security / Policy,153.0,139.238,13.762,153.0,10,10,codex-rs/cli/src/debug_sandbox.rs (81); codex-rs/cli/src/mcp_cmd.rs (24); codex-rs/tui/src/chatwidget.rs (22); codex-rs/tui/src/chatwidget/tests.rs (18); codex-rs/cli/src/main.rs (17)
rust-v0.53.0,rust-v0.53.0-alpha.1,2025-10-30T17:56:29-07:00,2025-10-30T13:25:54-07:00,stable,App Server / Desktop Integration,Refactor / Cleanup,2422.0,1221.0,1290.0,2511.0,6,10,codex-rs/app-server-protocol/src/protocol.rs (1289); codex-rs/app-server-protocol/src/protocol/common.rs (685); codex-rs/app-server-protocol/src/protocol/v1.rs (405); codex-rs/app-server-protocol/src/protocol/v2.rs (122); codex-rs/app-server-protocol/src/protocol/mod.rs (6)
rust-v0.53.0,rust-v0.53.0-alpha.1,2025-10-30T17:56:29-07:00,2025-10-30T13:25:54-07:00,stable,Tools / MCP / Plugins / Skills,Security / Policy,2.0,2.0,0.0,2.0,1,10,codex-rs/core/src/tools/orchestrator.rs (2)
rust-v0.53.0,rust-v0.53.0-alpha.1,2025-10-30T17:56:29-07:00,2025-10-30T13:25:54-07:00,stable,Sandbox / Permissions / Security,Security / Policy,2066.0,2050.0,16.0,2066.0,14,10,codex-rs/windows-sandbox-rs/src/lib.rs (452); codex-rs/windows-sandbox-rs/sandbox_smoketests.py (306); codex-rs/windows-sandbox-rs/src/acl.rs (286); codex-rs/windows-sandbox-rs/src/token.rs (272); codex-rs/windows-sandbox-rs/src/process.rs (193)
rust-v0.53.0,rust-v0.53.0-alpha.1,2025-10-30T17:56:29-07:00,2025-10-30T13:25:54-07:00,stable,CI / Build / Dependencies,Build / Release,2.0,6.902,0.016,6.918,5,10,codex-rs/windows-sandbox-rs/Cargo.lock (369); codex-rs/windows-sandbox-rs/Cargo.toml (43); codex-rs/Cargo.lock (14); codex-rs/Cargo.toml (4); codex-rs/core/Cargo.toml (1)
rust-v0.53.0,rust-v0.53.0-alpha.1,2025-10-30T17:56:29-07:00,2025-10-30T13:25:54-07:00,stable,CI / Build / Dependencies,Security / Policy,122.6,423.098,0.984,424.082,5,10,codex-rs/windows-sandbox-rs/Cargo.lock (369); codex-rs/windows-sandbox-rs/Cargo.toml (43); codex-rs/Cargo.lock (14); codex-rs/Cargo.toml (4); codex-rs/core/Cargo.toml (1)
rust-v0.53.0,rust-v0.53.0-alpha.1,2025-10-30T17:56:29-07:00,2025-10-30T13:25:54-07:00,stable,Docs / Examples,Security / Policy,9.0,9.0,0.0,9.0,2,10,docs/sandbox.md (6); codex-rs/README.md (3)
rust-v0.53.0,rust-v0.53.0-alpha.1,2025-10-30T17:56:29-07:00,2025-10-30T13:25:54-07:00,stable,Tests / Fixtures,Refactor / Cleanup,47.6,32.702,35.298,68.0,2,10,codex-rs/core/tests/suite/prompt_caching.rs (68); codex-rs/core/tests/suite/seatbelt.rs (63)
rust-v0.53.0,rust-v0.53.0-alpha.1,2025-10-30T17:56:29-07:00,2025-10-30T13:25:54-07:00,stable,Tests / Fixtures,Security / Policy,44.1,30.298,32.702,63.0,2,10,codex-rs/core/tests/suite/prompt_caching.rs (68); codex-rs/core/tests/suite/seatbelt.rs (63)
rust-v0.53.0,rust-v0.53.0-alpha.1,2025-10-30T17:56:29-07:00,2025-10-30T13:25:54-07:00,stable,Other,Build / Release,5.0,5.0,0.0,5.0,2,10,codex-rs/scripts/setup-windows.ps1 (246); codex-rs/.cargo/config.toml (5)
rust-v0.53.0,rust-v0.53.0-alpha.1,2025-10-30T17:56:29-07:00,2025-10-30T13:25:54-07:00,stable,Other,Security / Policy,246.0,246.0,0.0,246.0,2,10,codex-rs/scripts/setup-windows.ps1 (246); codex-rs/.cargo/config.toml (5)
rust-v0.54.0-alpha.1,rust-v0.53.0,2025-10-31T14:49:18-07:00,2025-10-30T17:56:29-07:00,prerelease,Core Runtime,Feature,435.0,351.0,84.0,435.0,10,15,codex-rs/core/src/conversation_history.rs (143); codex-rs/core/src/codex/compact.rs (113); codex-rs/core/src/user_instructions.rs (80); codex-rs/core/src/event_mapping.rs (40); codex-rs/core/templates/compact/prompt.md (14)
rust-v0.54.0-alpha.1,rust-v0.53.0,2025-10-31T14:49:18-07:00,2025-10-30T17:56:29-07:00,prerelease,TUI / CLI UX,Feature,31.0,22.484,8.516,31.0,5,15,codex-rs/tui/src/insert_history.rs (43); codex-rs/tui/src/chatwidget/tests.rs (37); codex-rs/tui/src/chatwidget.rs (7); codex-rs/tui/src/tui.rs (2); codex-rs/tui/src/resume_picker.rs (2)
rust-v0.54.0-alpha.1,rust-v0.53.0,2025-10-31T14:49:18-07:00,2025-10-30T17:56:29-07:00,prerelease,TUI / CLI UX,Bug Fix,60.0,43.516,16.484,60.0,5,15,codex-rs/tui/src/insert_history.rs (43); codex-rs/tui/src/chatwidget/tests.rs (37); codex-rs/tui/src/chatwidget.rs (7); codex-rs/tui/src/tui.rs (2); codex-rs/tui/src/resume_picker.rs (2)
rust-v0.54.0-alpha.1,rust-v0.53.0,2025-10-31T14:49:18-07:00,2025-10-30T17:56:29-07:00,prerelease,Tools / MCP / Plugins / Skills,Feature,3.0,3.0,0.0,3.0,1,15,codex-rs/mcp-server/src/codex_tool_runner.rs (3)
rust-v0.54.0-alpha.1,rust-v0.53.0,2025-10-31T14:49:18-07:00,2025-10-30T17:56:29-07:00,prerelease,Sandbox / Permissions / Security,Feature,1.0,1.0,0.0,1.0,1,15,codex-rs/core/src/rollout/policy.rs (1)
rust-v0.54.0-alpha.1,rust-v0.53.0,2025-10-31T14:49:18-07:00,2025-10-30T17:56:29-07:00,prerelease,Cloud / Remote Agents,Build / Release,2.0,1.0,1.0,2.0,1,15,codex-rs/cloud-tasks-client/Cargo.toml (2)
rust-v0.54.0-alpha.1,rust-v0.53.0,2025-10-31T14:49:18-07:00,2025-10-30T17:56:29-07:00,prerelease,CI / Build / Dependencies,Build / Release,28.2,51.759,39.266,91.025,5,15,codex-rs/Cargo.lock (88); codex-rs/Cargo.toml (6); .github/workflows/issue-deduplicator.yml (4); codex-rs/core/Cargo.toml (2); .github/workflows/issue-labeler.yml (2)
rust-v0.54.0-alpha.1,rust-v0.53.0,2025-10-31T14:49:18-07:00,2025-10-30T17:56:29-07:00,prerelease,CI / Build / Dependencies,Feature,3.4,6.241,4.734,10.975,5,15,codex-rs/Cargo.lock (88); codex-rs/Cargo.toml (6); .github/workflows/issue-deduplicator.yml (4); codex-rs/core/Cargo.toml (2); .github/workflows/issue-labeler.yml (2)
rust-v0.54.0-alpha.1,rust-v0.53.0,2025-10-31T14:49:18-07:00,2025-10-30T17:56:29-07:00,prerelease,Docs / Examples,Docs / Tests,2.0,1.0,1.0,2.0,1,15,README.md (4)
rust-v0.54.0-alpha.1,rust-v0.53.0,2025-10-31T14:49:18-07:00,2025-10-30T17:56:29-07:00,prerelease,Docs / Examples,Bug Fix,2.0,1.0,1.0,2.0,1,15,README.md (4)
rust-v0.54.0-alpha.1,rust-v0.53.0,2025-10-31T14:49:18-07:00,2025-10-30T17:56:29-07:00,prerelease,Tests / Fixtures,Feature,546.0,723.085,56.915,780.0,13,15,codex-rs/core/tests/suite/compact.rs (519); codex-rs/core/tests/suite/undo.rs (491); codex-rs/core/tests/suite/shell_serialization.rs (160); codex-rs/core/tests/suite/truncation.rs (112); codex-rs/core/tests/suite/compact_resume_fork.rs (80)
rust-v0.54.0-alpha.1,rust-v0.53.0,2025-10-31T14:49:18-07:00,2025-10-30T17:56:29-07:00,prerelease,Tests / Fixtures,Docs / Tests,457.1,605.352,47.648,653.0,13,15,codex-rs/core/tests/suite/compact.rs (519); codex-rs/core/tests/suite/undo.rs (491); codex-rs/core/tests/suite/shell_serialization.rs (160); codex-rs/core/tests/suite/truncation.rs (112); codex-rs/core/tests/suite/compact_resume_fork.rs (80)
rust-v0.54.0-alpha.1,rust-v0.53.0,2025-10-31T14:49:18-07:00,2025-10-30T17:56:29-07:00,prerelease,Tests / Fixtures,Bug Fix,4.2,5.562,0.438,6.0,13,15,codex-rs/core/tests/suite/compact.rs (519); codex-rs/core/tests/suite/undo.rs (491); codex-rs/core/tests/suite/shell_serialization.rs (160); codex-rs/core/tests/suite/truncation.rs (112); codex-rs/core/tests/suite/compact_resume_fork.rs (80)
rust-v0.54.0-alpha.1,rust-v0.53.0,2025-10-31T14:49:18-07:00,2025-10-30T17:56:29-07:00,prerelease,Other,Feature,1.0,1.0,0.0,1.0,1,15,codex-rs/docs/protocol_v1.md (1)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,Core Runtime,Feature,30.0,18.837,11.163,30.0,4,18,codex-rs/core/src/client.rs (24); codex-rs/core/src/error.rs (10); codex-rs/protocol/src/protocol.rs (7); codex-rs/core/src/features/legacy.rs (2)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,Core Runtime,Bug Fix,12.0,7.535,4.465,12.0,4,18,codex-rs/core/src/client.rs (24); codex-rs/core/src/error.rs (10); codex-rs/protocol/src/protocol.rs (7); codex-rs/core/src/features/legacy.rs (2)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,Core Runtime,Security / Policy,1.0,0.628,0.372,1.0,4,18,codex-rs/core/src/client.rs (24); codex-rs/core/src/error.rs (10); codex-rs/protocol/src/protocol.rs (7); codex-rs/core/src/features/legacy.rs (2)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,TUI / CLI UX,Bug Fix,11.0,1.424,9.576,11.0,6,18,codex-rs/tui/src/terminal_palette.rs (127); codex-rs/tui/src/bottom_pane/approval_overlay.rs (27); codex-rs/tui/src/onboarding/auth.rs (5); codex-rs/tui/Cargo.toml (5); codex-rs/tui/src/status/card.rs (4)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,TUI / CLI UX,Security / Policy,27.0,3.494,23.506,27.0,6,18,codex-rs/tui/src/terminal_palette.rs (127); codex-rs/tui/src/bottom_pane/approval_overlay.rs (27); codex-rs/tui/src/onboarding/auth.rs (5); codex-rs/tui/Cargo.toml (5); codex-rs/tui/src/status/card.rs (4)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,TUI / CLI UX,Feature,132.0,17.082,114.918,132.0,6,18,codex-rs/tui/src/terminal_palette.rs (127); codex-rs/tui/src/bottom_pane/approval_overlay.rs (27); codex-rs/tui/src/onboarding/auth.rs (5); codex-rs/tui/Cargo.toml (5); codex-rs/tui/src/status/card.rs (4)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,App Server / Desktop Integration,Bug Fix,16.0,9.744,6.256,16.0,2,18,codex-rs/app-server/src/message_processor.rs (117); codex-rs/app-server/src/codex_message_processor.rs (16)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,App Server / Desktop Integration,Feature,117.0,71.256,45.744,117.0,2,18,codex-rs/app-server/src/message_processor.rs (117); codex-rs/app-server/src/codex_message_processor.rs (16)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,Tools / MCP / Plugins / Skills,Security / Policy,11.0,10.0,1.0,11.0,1,18,codex-rs/core/src/tools/orchestrator.rs (11)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,Sandbox / Permissions / Security,Security / Policy,67.0,9.0,58.0,67.0,3,18,codex-rs/protocol/src/approvals.rs (28); codex-rs/core/src/sandboxing/assessment.rs (28); codex-rs/core/templates/sandboxing/assessment_prompt.md (11)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,Analytics / Telemetry,Security / Policy,12.0,0.0,12.0,12.0,1,18,codex-rs/otel/src/otel_event_manager.rs (12)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,Packaging / Release / Install,Build / Release,2.0,1.0,1.0,2.0,1,18,.github/workflows/rust-release.yml (2)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,CI / Build / Dependencies,Build / Release,4.0,2.857,2.857,5.714,3,18,codex-rs/Cargo.toml (3); codex-rs/Cargo.lock (3); .github/workflows/ci.yml (2)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,CI / Build / Dependencies,Feature,1.6,1.143,1.143,2.286,3,18,codex-rs/Cargo.toml (3); codex-rs/Cargo.lock (3); .github/workflows/ci.yml (2)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,Docs / Examples,Feature,15.0,13.585,1.415,15.0,6,18,docs/slash_commands.md (31); codex-rs/responses-api-proxy/README.md (15); docs/contributing.md (2); docs/config.md (2); docs/advanced.md (2)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,Docs / Examples,Docs / Tests,38.0,34.415,3.585,38.0,6,18,docs/slash_commands.md (31); codex-rs/responses-api-proxy/README.md (15); docs/contributing.md (2); docs/config.md (2); docs/advanced.md (2)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,Tests / Fixtures,Feature,0.84,3.143,2.857,6.0,6,18,codex-rs/tui/src/status/snapshots/codex_tui__status__tests__status_snapshot_truncates_in_narrow_terminal.snap (7); codex-rs/tui/src/status/snapshots/codex_tui__status__tests__status_snapshot_shows_stale_limits_message.snap (4); codex-rs/tui/src/status/snapshots/codex_tui__status__tests__status_snapshot_includes_reasoning_details.snap (4); codex-rs/tui/src/status/snapshots/codex_tui__status__tests__status_snapshot_shows_missing_limits_message.snap (2); codex-rs/tui/src/status/snapshots/codex_tui__status__tests__status_snapshot_shows_empty_limits_message.snap (2)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,Tests / Fixtures,Bug Fix,2.1,7.857,7.143,15.0,6,18,codex-rs/tui/src/status/snapshots/codex_tui__status__tests__status_snapshot_truncates_in_narrow_terminal.snap (7); codex-rs/tui/src/status/snapshots/codex_tui__status__tests__status_snapshot_shows_stale_limits_message.snap (4); codex-rs/tui/src/status/snapshots/codex_tui__status__tests__status_snapshot_includes_reasoning_details.snap (4); codex-rs/tui/src/status/snapshots/codex_tui__status__tests__status_snapshot_shows_missing_limits_message.snap (2); codex-rs/tui/src/status/snapshots/codex_tui__status__tests__status_snapshot_shows_empty_limits_message.snap (2)
rust-v0.54.0-alpha.2,rust-v0.54.0-alpha.1,2025-11-03T10:07:20-08:00,2025-10-31T14:49:18-07:00,prerelease,Other,Feature,57.0,42.0,15.0,57.0,2,18,codex-rs/responses-api-proxy/src/lib.rs (39); codex-rs/responses-api-proxy/src/read_api_key.rs (18)
rust-v0.54.0-alpha.3,rust-v0.54.0-alpha.2,2025-11-04T09:18:54-08:00,2025-11-03T10:07:20-08:00,prerelease,Core Runtime,Bug Fix,55.0,42.059,12.941,55.0,5,13,codex-rs/core/src/conversation_history.rs (34); codex-rs/core/src/codex.rs (15); codex-rs/core/src/exec.rs (12); codex-rs/core/src/tasks/review.rs (6); codex-rs/core/src/lib.rs (1)
rust-v0.54.0-alpha.3,rust-v0.54.0-alpha.2,2025-11-04T09:18:54-08:00,2025-11-03T10:07:20-08:00,prerelease,Core Runtime,Security / Policy,13.0,9.941,3.059,13.0,5,13,codex-rs/core/src/conversation_history.rs (34); codex-rs/core/src/codex.rs (15); codex-rs/core/src/exec.rs (12); codex-rs/core/src/tasks/review.rs (6); codex-rs/core/src/lib.rs (1)
rust-v0.54.0-alpha.3,rust-v0.54.0-alpha.2,2025-11-04T09:18:54-08:00,2025-11-03T10:07:20-08:00,prerelease,TUI / CLI UX,Bug Fix,24.0,20.79,3.21,24.0,6,13,codex-rs/tui/src/bottom_pane/textarea.rs (92); codex-rs/tui/src/lib.rs (49); codex-rs/cli/src/main.rs (12); codex-rs/cli/src/debug_sandbox.rs (2); codex-rs/tui/Cargo.toml (1)
rust-v0.54.0-alpha.3,rust-v0.54.0-alpha.2,2025-11-04T09:18:54-08:00,2025-11-03T10:07:20-08:00,prerelease,TUI / CLI UX,Security / Policy,41.0,35.516,5.484,41.0,6,13,codex-rs/tui/src/bottom_pane/textarea.rs (92); codex-rs/tui/src/lib.rs (49); codex-rs/cli/src/main.rs (12); codex-rs/cli/src/debug_sandbox.rs (2); codex-rs/tui/Cargo.toml (1)
rust-v0.54.0-alpha.3,rust-v0.54.0-alpha.2,2025-11-04T09:18:54-08:00,2025-11-03T10:07:20-08:00,prerelease,TUI / CLI UX,Feature,92.0,79.694,12.306,92.0,6,13,codex-rs/tui/src/bottom_pane/textarea.rs (92); codex-rs/tui/src/lib.rs (49); codex-rs/cli/src/main.rs (12); codex-rs/cli/src/debug_sandbox.rs (2); codex-rs/tui/Cargo.toml (1)
rust-v0.54.0-alpha.3,rust-v0.54.0-alpha.2,2025-11-04T09:18:54-08:00,2025-11-03T10:07:20-08:00,prerelease,App Server / Desktop Integration,Feature,115.0,91.0,24.0,115.0,6,13,codex-rs/app-server/src/codex_message_processor.rs (78); codex-rs/app-server/src/outgoing_message.rs (22); codex-rs/app-server-protocol/src/protocol/v2.rs (7); codex-rs/app-server-protocol/src/protocol/common.rs (6); codex-rs/app-server-protocol/src/protocol/v1.rs (1)
rust-v0.54.0-alpha.3,rust-v0.54.0-alpha.2,2025-11-04T09:18:54-08:00,2025-11-03T10:07:20-08:00,prerelease,Tools / MCP / Plugins / Skills,Feature,27.0,20.0,7.0,27.0,1,13,codex-rs/core/src/tools/parallel.rs (27)
rust-v0.54.0-alpha.3,rust-v0.54.0-alpha.2,2025-11-04T09:18:54-08:00,2025-11-03T10:07:20-08:00,prerelease,Sandbox / Permissions / Security,Security / Policy,55.0,34.0,21.0,55.0,3,13,codex-rs/windows-sandbox-rs/src/logging.rs (42); codex-rs/windows-sandbox-rs/src/lib.rs (10); codex-rs/windows-sandbox-rs/src/process.rs (3)
rust-v0.54.0-alpha.3,rust-v0.54.0-alpha.2,2025-11-04T09:18:54-08:00,2025-11-03T10:07:20-08:00,prerelease,Packaging / Release / Install,Bug Fix,8.0,4.0,4.0,8.0,1,13,.github/workflows/rust-release.yml (8)
rust-v0.54.0-alpha.3,rust-v0.54.0-alpha.2,2025-11-04T09:18:54-08:00,2025-11-03T10:07:20-08:00,prerelease,CI / Build / Dependencies,Build / Release,2.0,1.759,0.293,2.052,4,13,.github/actions/setup-musl-1_2_5/action.yml (47); .github/workflows/rust-ci.yml (12); codex-rs/Cargo.toml (2); codex-rs/Cargo.lock (2)
rust-v0.54.0-alpha.3,rust-v0.54.0-alpha.2,2025-11-04T09:18:54-08:00,2025-11-03T10:07:20-08:00,prerelease,CI / Build / Dependencies,Bug Fix,59.2,52.065,8.678,60.743,4,13,.github/actions/setup-musl-1_2_5/action.yml (47); .github/workflows/rust-ci.yml (12); codex-rs/Cargo.toml (2); codex-rs/Cargo.lock (2)
rust-v0.54.0-alpha.3,rust-v0.54.0-alpha.2,2025-11-04T09:18:54-08:00,2025-11-03T10:07:20-08:00,prerelease,CI / Build / Dependencies,Security / Policy,0.2,0.176,0.029,0.205,4,13,.github/actions/setup-musl-1_2_5/action.yml (47); .github/workflows/rust-ci.yml (12); codex-rs/Cargo.toml (2); codex-rs/Cargo.lock (2)
rust-v0.54.0-alpha.3,rust-v0.54.0-alpha.2,2025-11-04T09:18:54-08:00,2025-11-03T10:07:20-08:00,prerelease,Docs / Examples,Docs / Tests,375.0,375.0,0.0,375.0,2,13,docs/example-config.md (374); README.md (1)
rust-v0.54.0-alpha.3,rust-v0.54.0-alpha.2,2025-11-04T09:18:54-08:00,2025-11-03T10:07:20-08:00,prerelease,Tests / Fixtures,Feature,97.3,133.365,5.635,139.0,7,13,codex-rs/app-server/tests/suite/v2/account.rs (99); codex-rs/core/tests/suite/abort_tasks.rs (28); codex-rs/core/tests/suite/user_notification.rs (9); codex-rs/app-server/tests/common/mcp_process.rs (5); codex-rs/core/tests/common/lib.rs (4)
rust-v0.54.0-alpha.3,rust-v0.54.0-alpha.2,2025-11-04T09:18:54-08:00,2025-11-03T10:07:20-08:00,prerelease,Tests / Fixtures,Bug Fix,6.3,8.635,0.365,9.0,7,13,codex-rs/app-server/tests/suite/v2/account.rs (99); codex-rs/core/tests/suite/abort_tasks.rs (28); codex-rs/core/tests/suite/user_notification.rs (9); codex-rs/app-server/tests/common/mcp_process.rs (5); codex-rs/core/tests/common/lib.rs (4)
rust-v0.54.0-alpha.3,rust-v0.54.0-alpha.2,2025-11-04T09:18:54-08:00,2025-11-03T10:07:20-08:00,prerelease,Other,Feature,2.0,2.0,0.0,2.0,1,13,codex-rs/file-search/src/lib.rs (2)
rust-v0.54.0,rust-v0.54.0-alpha.3,2025-11-04T10:31:30-08:00,2025-11-04T09:18:54-08:00,stable,CI / Build / Dependencies,Build / Release,2.0,1.0,1.0,2.0,1,1,codex-rs/Cargo.toml (2)
rust-v0.55.0,rust-v0.54.0,2025-11-04T12:00:54-08:00,2025-11-04T10:31:30-08:00,stable,Core Runtime,Feature,11.0,6.0,5.0,11.0,2,3,codex-rs/core/src/tasks/review.rs (6); codex-rs/core/src/codex_delegate.rs (5)
rust-v0.55.0,rust-v0.54.0,2025-11-04T12:00:54-08:00,2025-11-04T10:31:30-08:00,stable,Packaging / Release / Install,Bug Fix,8.0,4.0,4.0,8.0,1,3,.github/workflows/rust-release.yml (8)
rust-v0.55.0,rust-v0.54.0,2025-11-04T12:00:54-08:00,2025-11-04T10:31:30-08:00,stable,CI / Build / Dependencies,Build / Release,2.0,0.295,1.705,2.0,3,3,.github/actions/setup-musl-1_2_5/action.yml (47); .github/workflows/rust-ci.yml (12); codex-rs/Cargo.toml (2)
rust-v0.55.0,rust-v0.54.0,2025-11-04T12:00:54-08:00,2025-11-04T10:31:30-08:00,stable,CI / Build / Dependencies,Bug Fix,59.0,8.705,50.295,59.0,3,3,.github/actions/setup-musl-1_2_5/action.yml (47); .github/workflows/rust-ci.yml (12); codex-rs/Cargo.toml (2)
rust-v0.55.0,rust-v0.54.0,2025-11-04T12:00:54-08:00,2025-11-04T10:31:30-08:00,stable,Tests / Fixtures,Feature,36.4,52.0,0.0,52.0,1,3,codex-rs/core/tests/suite/codex_delegate.rs (52)
rust-v0.56.0-alpha.1,rust-v0.55.0,2025-11-05T09:54:04-08:00,2025-11-04T12:00:54-08:00,prerelease,Core Runtime,Security / Policy,10.0,7.632,2.368,10.0,3,9,codex-rs/core/src/custom_prompts.rs (26); codex-rs/core/src/spawn.rs (10); codex-rs/core/src/codex.rs (2)
rust-v0.56.0-alpha.1,rust-v0.55.0,2025-11-05T09:54:04-08:00,2025-11-04T12:00:54-08:00,prerelease,Core Runtime,Bug Fix,26.0,19.842,6.158,26.0,3,9,codex-rs/core/src/custom_prompts.rs (26); codex-rs/core/src/spawn.rs (10); codex-rs/core/src/codex.rs (2)
